"epidemiological_week","date","order_for_place","state","city","city_ibge_code","place_type","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","new_confirmed","last_available_deaths","new_deaths","last_available_death_rate","estimated_population","is_last","is_repeated"
33,"2020-08-09",167,"SP",,35,"state",627126,"1354.79593",5395,25114,98,"0.04",46289333,"False","False"
33,"2020-08-09",145,"TO",,17,"state",32289,"2030.43802",626,461,10,"0.0143",1590248,"False","False"
32,"2020-08-08",145,"AC",,12,"state",21498,"2403.43444",122,559,3,26,894470,"False","False"
32,"2020-08-08",154,"AL",,27,"state",66748,"1991.56031",832,1665,11,"0.0249",3351543,"False","False"
32,"2020-08-08",149,"AM",,13,"state",106428,"2529.35442",571,3355,10,"0.0315",4207714,"False","False"
32,"2020-08-08",142,"AP",,16,"state",38139,"4425.64341",175,601,2,"0.0158",861773,"False","False"
32,"2020-08-08",156,"BA",,29,"state",191401,"1281.93485",3509,3899,56,"0.0204",14930634,"False","False"
32,"2020-08-08",146,"CE",,23,"state",188289,"2049.49264",1726,7954,8,"0.0422",9187103,"False","False"
32,"2020-08-08",155,"DF",,53,"state",121824,"3987.49783",1921,1712,30,"0.0141",3055149,"False","False"
32,"2020-08-08",157,"ES",,32,"state",91146,"2242.73705",1223,2720,22,"0.0298",4064052,"False","False"
32,"2020-08-08",150,"GO",,52,"state",84963,"1194.38423",788,2017,43,"0.0237",7113540,"False","False"
32,"2020-08-08",142,"MA",,21,"state",129700,"1823.01235",854,3154,16,"0.0243",7114598,"False","False"
32,"2020-08-08",154,"MG",,31,"state",150723,"707.86345",3400,3449,68,"0.0229",21292666,"False","False"
32,"2020-08-08",148,"MS",,50,"state",31344,"1115.68545",637,509,17,"0.0162",2809394,"False","False"
32,"2020-08-08",142,"MT",,51,"state",63336,"1796.14431",988,2125,24,"0.0336",3526220,"False","False"
32,"2020-08-08",144,"PA",,15,"state",167642,"1928.97157",543,5885,14,"0.0351",8690745,"False","False"
32,"2020-08-08",150,"PB",,25,"state",89893,"2225.47253",776,1983,18,"0.0221",4039277,"False","False"
32,"2020-08-08",150,"PE",,26,"state",104113,"1082.63599",1241,6920,53,"0.0665",9616621,"False","False"
32,"2020-08-08",143,"PI",,22,"state",59982,"1827.89473",411,1480,11,"0.0247",3281480,"False","False"
32,"2020-08-08",150,"PR",,41,"state",91127,"791.25003",1161,2319,-26,"0.0254",11516840,"False","False"
32,"2020-08-08",157,"RJ",,33,"state",178524,"1027.99756",2828,14070,42,"0.0788",17366189,"False","False"
32,"2020-08-08",150,"RN",,24,"state",55315,"1565.15047",0,1976,0,"0.0357",3534165,"False","True"
32,"2020-08-08",142,"RO",,11,"state",43866,"2441.80221",476,940,6,"0.0214",1796460,"False","False"
32,"2020-08-08",141,"RR",,14,"state",36387,"5764.90737",454,547,0,15,631181,"False","False"
32,"2020-08-08",152,"RS",,43,"state",83595,"731.81474",4569,2346,64,"0.0281",11422973,"False","False"
32,"2020-08-08",150,"SC",,42,"state",104749,"1444.31535",3167,1419,19,"0.0135",7252502,"False","False"
32,"2020-08-08",148,"SE",,28,"state",64271,"2771.70908",543,1577,19,"0.0245",2318822,"False","False"
32,"2020-08-08",166,"SP",,35,"state",621731,"1343.14098",13352,25016,281,"0.0402",46289333,"False","False"
32,"2020-08-08",144,"TO",,17,"state",31663,"1991.07309",560,451,7,"0.0142",1590248,"False","False"
32,"2020-08-07",144,"AC",,12,"state",21376,"2389.79507",113,556,4,26,894470,"False","False"
32,"2020-08-07",153,"AL",,27,"state",65916,"1966.73592",823,1654,11,"0.0251",3351543,"False","False"
32,"2020-08-07",148,"AM",,13,"state",105857,"2515.78411",803,3345,10,"0.0316",4207714,"False","False"
32,"2020-08-07",141,"AP",,16,"state",37964,"4405.33644",229,599,5,"0.0158",861773,"False","False"
32,"2020-08-07",155,"BA",,29,"state",187892,"1258.43283",4202,3843,54,"0.0205",14930634,"False","False"
32,"2020-08-07",145,"CE",,23,"state",186563,"2030.70544",2463,7946,25,"0.0426",9187103,"False","False"
32,"2020-08-07",154,"DF",,53,"state",119903,"3924.62037",1903,1682,31,14,3055149,"False","False"
32,"2020-08-07",156,"ES",,32,"state",89923,"2212.64393",1380,2698,32,"0.03",4064052,"False","False"
32,"2020-08-07",149,"GO",,52,"state",84175,"1183.30676",2456,1974,50,"0.0235",7113540,"False","False"
32,"2020-08-07",141,"MA",,21,"state",128846,"1811.00886",1781,3138,18,"0.0244",7114598,"False","False"
32,"2020-08-07",153,"MG",,31,"state",147323,"691.89551",4495,3381,77,"0.0229",21292666,"False","False"
32,"2020-08-07",147,"MS",,50,"state",30707,"1093.01152",719,492,11,16,2809394,"False","False"
32,"2020-08-07",141,"MT",,51,"state",62348,"1768.12564",1939,2101,50,"0.0337",3526220,"False","False"
32,"2020-08-07",143,"PA",,15,"state",167099,"1922.72354",2340,5871,17,"0.0351",8690745,"False","False"
32,"2020-08-07",149,"PB",,25,"state",89117,"2206.26117",1250,1965,20,22,4039277,"False","False"
32,"2020-08-07",149,"PE",,26,"state",102872,"1069.73125",1477,6867,39,"0.0668",9616621,"False","False"
32,"2020-08-07",142,"PI",,22,"state",59571,"1815.36989",1181,1469,17,"0.0247",3281480,"False","False"
32,"2020-08-07",149,"PR",,41,"state",89966,"781.16914",2697,2345,121,"0.0261",11516840,"False","False"
32,"2020-08-07",156,"RJ",,33,"state",175696,"1011.71305",1632,14028,87,"0.0798",17366189,"False","False"
32,"2020-08-07",149,"RN",,24,"state",55315,"1565.15047",434,1976,5,"0.0357",3534165,"False","False"
32,"2020-08-07",141,"RO",,11,"state",43390,"2415.30566",665,934,11,"0.0215",1796460,"False","False"
32,"2020-08-07",140,"RR",,14,"state",35933,"5692.97872",393,547,3,"0.0152",631181,"False","False"
32,"2020-08-07",151,"RS",,43,"state",79026,"691.81639",189,2282,51,"0.0289",11422973,"False","False"
32,"2020-08-07",149,"SC",,42,"state",101582,"1400.64767",2948,1400,43,"0.0138",7252502,"False","False"
32,"2020-08-07",147,"SE",,28,"state",63728,"2748.29202",0,1558,0,"0.0244",2318822,"False","False"
32,"2020-08-07",165,"SP",,35,"state",608379,"1314.29632",9709,24735,287,"0.0407",46289333,"False","False"
32,"2020-08-07",143,"TO",,17,"state",31103,"1955.85846",745,444,7,"0.0143",1590248,"False","False"
32,"2020-08-06",143,"AC",,12,"state",21263,"2377.16189",230,552,5,26,894470,"False","False"
32,"2020-08-06",152,"AL",,27,"state",65093,"1942.18006",899,1643,10,"0.0252",3351543,"False","False"
32,"2020-08-06",147,"AM",,13,"state",105054,"2496.70011",804,3335,18,"0.0317",4207714,"False","False"
32,"2020-08-06",140,"AP",,16,"state",37735,"4378.76332",417,594,6,"0.0157",861773,"False","False"
32,"2020-08-06",154,"BA",,29,"state",183690,"1230.28935",3953,3789,53,"0.0206",14930634,"False","False"
32,"2020-08-06",144,"CE",,23,"state",184100,"2003.89611",1647,7921,48,43,9187103,"False","False"
32,"2020-08-06",153,"DF",,53,"state",118000,"3862.33208",2034,1651,46,14,3055149,"False","False"
32,"2020-08-06",155,"ES",,32,"state",88543,"2178.68767",1300,2666,20,"0.0301",4064052,"False","False"
32,"2020-08-06",148,"GO",,52,"state",81719,"1148.78106",3316,1924,36,"0.0235",7113540,"False","False"
32,"2020-08-06",140,"MA",,21,"state",127065,"1785.97582",1606,3120,17,"0.0246",7114598,"False","False"
32,"2020-08-06",152,"MG",,31,"state",142828,"670.78495",3167,3304,109,"0.0231",21292666,"False","False"
32,"2020-08-06",146,"MS",,50,"state",29988,"1067.41881",887,481,23,16,2809394,"False","False"
32,"2020-08-06",140,"MT",,51,"state",60409,"1713.13758",1934,2051,38,34,3526220,"False","False"
32,"2020-08-06",142,"PA",,15,"state",164759,"1895.79835",1937,5854,19,"0.0355",8690745,"False","False"
32,"2020-08-06",148,"PB",,25,"state",87867,"2175.31504",796,1945,23,"0.0221",4039277,"False","False"
32,"2020-08-06",148,"PE",,26,"state",101395,"1054.37242",1074,6828,70,"0.0673",9616621,"False","False"
32,"2020-08-06",141,"PI",,22,"state",58390,"1779.38004",1290,1452,16,"0.0249",3281480,"False","False"
32,"2020-08-06",148,"PR",,41,"state",87269,"757.75126",1952,2224,60,"0.0255",11516840,"False","False"
32,"2020-08-06",155,"RJ",,33,"state",174064,"1002.31548",1385,13941,86,"0.0801",17366189,"False","False"
32,"2020-08-06",148,"RN",,24,"state",54881,"1552.87034",613,1971,11,"0.0359",3534165,"False","False"
32,"2020-08-06",140,"RO",,11,"state",42725,"2378.28841",704,923,5,"0.0216",1796460,"False","False"
32,"2020-08-06",139,"RR",,14,"state",35540,"5630.71449",611,544,6,"0.0153",631181,"False","False"
32,"2020-08-06",150,"RS",,43,"state",78837,"690.16183",2274,2231,68,"0.0283",11422973,"False","False"
32,"2020-08-06",148,"SC",,42,"state",98634,"1359.99962",3224,1357,51,"0.0138",7252502,"False","False"
32,"2020-08-06",146,"SE",,28,"state",63728,"2748.29202",1742,1558,33,"0.0244",2318822,"False","False"
32,"2020-08-06",164,"SP",,35,"state",598670,"1293.32172",13405,24448,339,"0.0408",46289333,"False","False"
32,"2020-08-06",142,"TO",,17,"state",30358,"1909.01042",819,437,9,"0.0144",1590248,"False","False"
32,"2020-08-05",142,"AC",,12,"state",21033,"2351.44834",323,547,2,26,894470,"False","False"
32,"2020-08-05",151,"AL",,27,"state",64194,"1915.3566",843,1633,12,"0.0254",3351543,"False","False"
32,"2020-08-05",146,"AM",,13,"state",104250,"2477.59235",981,3317,18,"0.0318",4207714,"False","False"
32,"2020-08-05",139,"AP",,16,"state",37318,"4330.3747",319,588,7,"0.0158",861773,"False","False"
32,"2020-08-05",153,"BA",,29,"state",179737,"1203.81358",4348,3736,58,"0.0208",14930634,"False","False"
32,"2020-08-05",143,"CE",,23,"state",182453,"1985.96881",2477,7873,52,"0.0432",9187103,"False","False"
32,"2020-08-05",152,"DF",,53,"state",115966,"3795.75595",2042,1605,33,"0.0138",3055149,"False","False"
32,"2020-08-05",154,"ES",,32,"state",87243,"2146.69989",1034,2646,19,"0.0303",4064052,"False","False"
32,"2020-08-05",147,"GO",,52,"state",78403,"1102.16573",3393,1888,71,"0.0241",7113540,"False","False"
32,"2020-08-05",139,"MA",,21,"state",125459,"1763.40251",1572,3103,18,"0.0247",7114598,"False","False"
32,"2020-08-05",151,"MG",,31,"state",139661,"655.91129",3933,3195,152,"0.0229",21292666,"False","False"
32,"2020-08-05",145,"MS",,50,"state",29101,"1035.84616",786,458,16,"0.0157",2809394,"False","False"
32,"2020-08-05",139,"MT",,51,"state",58475,"1658.29131",1360,2013,16,"0.0344",3526220,"False","False"
32,"2020-08-05",141,"PA",,15,"state",162822,"1873.51027",2127,5835,17,"0.0358",8690745,"False","False"
32,"2020-08-05",147,"PB",,25,"state",87071,"2155.60854",1311,1922,21,"0.0221",4039277,"False","False"
32,"2020-08-05",147,"PE",,26,"state",100321,"1043.20426",1488,6758,41,"0.0674",9616621,"False","False"
32,"2020-08-05",140,"PI",,22,"state",57100,"1740.06851",1382,1436,20,"0.0251",3281480,"False","False"
32,"2020-08-05",147,"PR",,41,"state",85317,"740.80216",2599,2164,36,"0.0254",11516840,"False","False"
32,"2020-08-05",154,"RJ",,33,"state",172679,"994.34021",3768,13855,140,"0.0802",17366189,"False","False"
32,"2020-08-05",147,"RN",,24,"state",54268,"1535.52536",619,1960,21,"0.0361",3534165,"False","False"
32,"2020-08-05",139,"RO",,11,"state",42021,"2339.10023",782,918,20,"0.0218",1796460,"False","False"
32,"2020-08-05",138,"RR",,14,"state",34929,"5533.91183",633,538,6,"0.0154",631181,"False","False"
32,"2020-08-05",149,"RS",,43,"state",76563,"670.25458",2945,2163,64,"0.0283",11422973,"False","False"
32,"2020-08-05",147,"SC",,42,"state",95410,1315546,3253,1306,71,"0.0137",7252502,"False","False"
32,"2020-08-05",145,"SE",,28,"state",61986,"2673.16767",917,1525,16,"0.0246",2318822,"False","False"
32,"2020-08-05",163,"SP",,35,"state",585265,"1264.36257",9676,24109,407,"0.0412",46289333,"False","False"
32,"2020-08-05",141,"TO",,17,"state",29539,"1857.50902",1227,428,13,"0.0145",1590248,"False","False"
32,"2020-08-04",141,"AC",,12,"state",20710,"2315.33757",371,545,6,"0.0263",894470,"False","False"
32,"2020-08-04",150,"AL",,27,"state",63351,1890204,573,1621,14,"0.0256",3351543,"False","False"
32,"2020-08-04",145,"AM",,13,"state",103269,"2454.27802",883,3299,11,"0.0319",4207714,"False","False"
32,"2020-08-04",138,"AP",,16,"state",36999,4293358,195,581,5,"0.0157",861773,"False","False"
32,"2020-08-04",152,"BA",,29,"state",175389,"1174.69225",3998,3678,54,21,14930634,"False","False"
32,"2020-08-04",142,"CE",,23,"state",179976,"1959.0071",3004,7821,60,"0.0435",9187103,"False","False"
32,"2020-08-04",151,"DF",,53,"state",113924,"3728.91797",1880,1572,26,"0.0138",3055149,"False","False"
32,"2020-08-04",153,"ES",,32,"state",86209,"2121.25731",994,2627,27,"0.0305",4064052,"False","False"
32,"2020-08-04",146,"GO",,52,"state",75010,"1054.46796",4758,1817,101,"0.0242",7113540,"False","False"
32,"2020-08-04",138,"MA",,21,"state",123887,"1741.3071",1405,3085,16,"0.0249",7114598,"False","False"
32,"2020-08-04",150,"MG",,31,"state",135728,"637.44014",1985,3043,149,"0.0224",21292666,"False","False"
32,"2020-08-04",144,"MS",,50,"state",28315,"1007.8686",637,442,10,"0.0156",2809394,"False","False"
32,"2020-08-04",138,"MT",,51,"state",57115,"1619.7231",1959,1997,70,35,3526220,"False","False"
32,"2020-08-04",140,"PA",,15,"state",160695,"1849.03596",2418,5818,19,"0.0362",8690745,"False","False"
32,"2020-08-04",146,"PB",,25,"state",85760,"2123.15224",1549,1901,31,"0.0222",4039277,"False","False"
32,"2020-08-04",146,"PE",,26,"state",98833,"1027.73105",432,6717,48,68,9616621,"False","False"
32,"2020-08-04",139,"PI",,22,"state",55718,"1697.95336",1275,1416,15,"0.0254",3281480,"False","False"
32,"2020-08-04",146,"PR",,41,"state",82718,"718.23521",1853,2128,78,"0.0257",11516840,"False","False"
32,"2020-08-04",153,"RJ",,33,"state",168911,"972.64288",847,13715,111,"0.0812",17366189,"False","False"
32,"2020-08-04",146,"RN",,24,"state",53649,"1518.01062",925,1939,7,"0.0361",3534165,"False","False"
32,"2020-08-04",138,"RO",,11,"state",41239,"2295.57018",1223,898,10,"0.0218",1796460,"False","False"
32,"2020-08-04",137,"RR",,14,"state",34296,"5433.62364",1102,532,4,"0.0155",631181,"False","False"
32,"2020-08-04",148,"RS",,43,"state",73618,"644.4732",2139,2099,83,"0.0285",11422973,"False","False"
32,"2020-08-04",146,"SC",,42,"state",92157,"1270.69251",3268,1235,39,"0.0134",7252502,"False","False"
32,"2020-08-04",144,"SE",,28,"state",61069,"2633.62173",590,1509,20,"0.0247",2318822,"False","False"
32,"2020-08-04",162,"SP",,35,"state",575589,"1243.45927",15371,23702,337,"0.0412",46289333,"False","False"
32,"2020-08-04",140,"TO",,17,"state",28312,"1780.35124",648,415,7,"0.0147",1590248,"False","False"
32,"2020-08-03",140,"AC",,12,"state",20339,"2273.8605",373,539,2,"0.0265",894470,"False","False"
32,"2020-08-03",149,"AL",,27,"state",62778,"1873.1074",538,1607,13,"0.0256",3351543,"False","False"
32,"2020-08-03",144,"AM",,13,"state",102386,"2433.29276",262,3288,5,"0.0321",4207714,"False","False"
32,"2020-08-03",137,"AP",,16,"state",36804,"4270.73023",165,576,5,"0.0157",861773,"False","False"
32,"2020-08-03",151,"BA",,29,"state",171391,"1147.91509",915,3624,52,"0.0211",14930634,"False","False"
32,"2020-08-03",141,"CE",,23,"state",176972,"1926.30909",199,7761,51,"0.0439",9187103,"False","False"
32,"2020-08-03",150,"DF",,53,"state",112044,"3667.38251",2016,1546,23,"0.0138",3055149,"False","False"
32,"2020-08-03",152,"ES",,32,"state",85215,"2096.79896",960,2600,22,"0.0305",4064052,"False","False"
32,"2020-08-03",145,"GO",,52,"state",70252,"987.58143",76,1716,15,"0.0244",7113540,"False","False"
32,"2020-08-03",137,"MA",,21,"state",122482,"1721.55897",529,3069,19,"0.0251",7114598,"False","False"
32,"2020-08-03",149,"MG",,31,"state",133743,"628.11768",942,2894,3,"0.0216",21292666,"False","False"
32,"2020-08-03",143,"MS",,50,"state",27678,"985.19467",1033,432,11,"0.0156",2809394,"False","False"
32,"2020-08-03",137,"MT",,51,"state",55156,"1564.16786",1716,1927,25,"0.0349",3526220,"False","False"
32,"2020-08-03",139,"PA",,15,"state",158277,"1821.21326",1772,5799,15,"0.0366",8690745,"False","False"
32,"2020-08-03",145,"PB",,25,"state",84211,"2084.80379",203,1870,20,"0.0222",4039277,"False","False"
32,"2020-08-03",145,"PE",,26,"state",98401,"1023.23883",431,6669,35,"0.0678",9616621,"False","False"
32,"2020-08-03",138,"PI",,22,"state",54443,"1659.09894",1219,1401,16,"0.0257",3281480,"False","False"
32,"2020-08-03",145,"PR",,41,"state",80865,"702.14573",1260,2050,45,"0.0254",11516840,"False","False"
32,"2020-08-03",152,"RJ",,33,"state",168064,"967.76558",839,13604,32,"0.0809",17366189,"False","False"
32,"2020-08-03",145,"RN",,24,"state",52724,"1491.83753",540,1932,32,"0.0366",3534165,"False","False"
32,"2020-08-03",137,"RO",,11,"state",40016,"2227.49185",123,888,4,"0.0222",1796460,"False","False"
32,"2020-08-03",136,"RR",,14,"state",33194,"5259.03029",6,528,15,"0.0159",631181,"False","False"
32,"2020-08-03",147,"RS",,43,"state",71479,"625.74778",439,2016,42,"0.0282",11422973,"False","False"
32,"2020-08-03",145,"SC",,42,"state",88889,"1225.6322",907,1196,21,"0.0135",7252502,"False","False"
32,"2020-08-03",143,"SE",,28,"state",60479,"2608.17777",444,1489,24,"0.0246",2318822,"False","False"
32,"2020-08-03",161,"SP",,35,"state",560218,"1210.25291",1533,23365,48,"0.0417",46289333,"False","False"
32,"2020-08-03",139,"TO",,17,"state",27664,"1739.60288",666,408,6,"0.0147",1590248,"False","False"
32,"2020-08-02",139,"AC",,12,"state",19966,"2232.15983",36,537,2,"0.0269",894470,"False","False"
32,"2020-08-02",148,"AL",,27,"state",62240,"1857.05509",1248,1594,13,"0.0256",3351543,"False","False"
32,"2020-08-02",143,"AM",,13,"state",102124,"2427.0661",347,3283,5,"0.0321",4207714,"False","False"
32,"2020-08-02",136,"AP",,16,"state",36639,"4251.58365",44,571,3,"0.0156",861773,"False","False"
32,"2020-08-02",150,"BA",,29,"state",170476,"1141.78675",1550,3572,55,21,14930634,"False","False"
32,"2020-08-02",140,"CE",,23,"state",176773,"1924.14301",402,7710,6,"0.0436",9187103,"False","False"
32,"2020-08-02",149,"DF",,53,"state",110028,"3601.39555",2106,1523,33,"0.0138",3055149,"False","False"
32,"2020-08-02",151,"ES",,32,"state",84255,"2073.17721",441,2578,13,"0.0306",4064052,"False","False"
32,"2020-08-02",144,"GO",,52,"state",70176,"986.51304",356,1701,10,"0.0242",7113540,"False","False"
32,"2020-08-02",136,"MA",,21,"state",121953,"1714.12355",372,3050,18,25,7114598,"False","False"
32,"2020-08-02",148,"MG",,31,"state",132801,"623.69362",2816,2891,30,"0.0218",21292666,"False","False"
32,"2020-08-02",142,"MS",,50,"state",26645,"948.42518",642,421,17,"0.0158",2809394,"False","False"
32,"2020-08-02",136,"MT",,51,"state",53440,"1515.50385",289,1902,26,"0.0356",3526220,"False","False"
32,"2020-08-02",138,"PA",,15,"state",156505,"1800.82375",220,5784,11,37,8690745,"False","False"
32,"2020-08-02",144,"PB",,25,"state",84008,"2079.77814",547,1850,17,22,4039277,"False","False"
32,"2020-08-02",144,"PE",,26,"state",97970,1018757,1224,6634,37,"0.0677",9616621,"False","False"
32,"2020-08-02",137,"PI",,22,"state",53224,"1621.95107",231,1385,16,26,3281480,"False","False"
32,"2020-08-02",144,"PR",,41,"state",79605,"691.20523",1675,2005,30,"0.0252",11516840,"False","False"
32,"2020-08-02",151,"RJ",,33,"state",167225,"962.93435",12,13572,16,"0.0812",17366189,"False","False"
32,"2020-08-02",144,"RN",,24,"state",52184,"1476.55811",196,1900,11,"0.0364",3534165,"False","False"
32,"2020-08-02",136,"RO",,11,"state",39893,"2220.64505",389,884,3,"0.0222",1796460,"False","False"
32,"2020-08-02",135,"RR",,14,"state",33188,"5258.0797",37,513,0,"0.0155",631181,"False","False"
32,"2020-08-02",146,"RS",,43,"state",71040,"621.90465",584,1974,27,"0.0278",11422973,"False","False"
32,"2020-08-02",144,"SC",,42,"state",87982,"1213.12617",1060,1175,21,"0.0134",7252502,"False","False"
32,"2020-08-02",142,"SE",,28,"state",60035,"2589.03012",311,1465,17,"0.0244",2318822,"False","False"
32,"2020-08-02",160,"SP",,35,"state",558685,"1206.94113",6367,23317,81,"0.0417",46289333,"False","False"
32,"2020-08-02",138,"TO",,17,"state",26998,"1697.72262",564,402,7,"0.0149",1590248,"False","False"
31,"2020-08-01",138,"AC",,12,"state",19930,"2228.1351",305,535,4,"0.0268",894470,"False","False"
31,"2020-08-01",147,"AL",,27,"state",60992,"1819.81851",1267,1581,14,"0.0259",3351543,"False","False"
31,"2020-08-01",142,"AM",,13,"state",101777,"2418.81934",837,3278,10,"0.0322",4207714,"False","False"
31,"2020-08-01",135,"AP",,16,"state",36595,"4246.4779",127,568,3,"0.0155",861773,"False","False"
31,"2020-08-01",149,"BA",,29,"state",168926,"1131.4054",2772,3517,54,"0.0208",14930634,"False","False"
31,"2020-08-01",139,"CE",,23,"state",176371,"1919.76731",1709,7704,12,"0.0437",9187103,"False","False"
31,"2020-08-01",148,"DF",,53,"state",107922,"3532.46274",1630,1490,21,"0.0138",3055149,"False","False"
31,"2020-08-01",150,"ES",,32,"state",83814,"2062.32597",522,2565,21,"0.0306",4064052,"False","False"
31,"2020-08-01",143,"GO",,52,"state",69820,"981.5085",571,1691,14,"0.0242",7113540,"False","False"
31,"2020-08-01",135,"MA",,21,"state",121581,"1708.89487",920,3032,19,"0.0249",7114598,"False","False"
31,"2020-08-01",147,"MG",,31,"state",129985,"610.46841",2879,2861,92,22,21292666,"False","False"
31,"2020-08-01",141,"MS",,50,"state",26003,"925.57327",264,404,15,"0.0155",2809394,"False","False"
31,"2020-08-01",135,"MT",,51,"state",53151,"1507.30811",1073,1876,34,"0.0353",3526220,"False","False"
31,"2020-08-01",137,"PA",,15,"state",156285,"1798.29232",232,5773,23,"0.0369",8690745,"False","False"
31,"2020-08-01",143,"PB",,25,"state",83461,"2066.23611",667,1833,22,22,4039277,"False","False"
31,"2020-08-01",143,"PE",,26,"state",96746,"1006.02904",1741,6597,40,"0.0682",9616621,"False","False"
31,"2020-08-01",136,"PI",,22,"state",52993,"1614.91156",535,1369,15,"0.0258",3281480,"False","False"
31,"2020-08-01",143,"PR",,41,"state",77930,"676.66131",1818,1975,55,"0.0253",11516840,"False","False"
31,"2020-08-01",150,"RJ",,33,"state",167213,"962.86526",1718,13556,79,"0.0811",17366189,"False","False"
31,"2020-08-01",143,"RN",,24,"state",51988,"1471.01225",288,1889,4,"0.0363",3534165,"False","False"
31,"2020-08-01",135,"RO",,11,"state",39504,"2198.99135",512,881,9,"0.0223",1796460,"False","False"
31,"2020-08-01",134,"RR",,14,"state",33151,"5252.21767",428,513,0,"0.0155",631181,"False","False"
31,"2020-08-01",145,"RS",,43,"state",70456,"616.79214",3764,1947,71,"0.0276",11422973,"False","False"
31,"2020-08-01",143,"SC",,42,"state",86922,"1198.51053",2849,1154,52,"0.0133",7252502,"False","False"
31,"2020-08-01",141,"SE",,28,"state",59724,"2575.61814",1011,1448,14,"0.0242",2318822,"False","False"
31,"2020-08-01",159,"SP",,35,"state",552318,"1193.18634",10014,23236,239,"0.0421",46289333,"False","False"
31,"2020-08-01",137,"TO",,17,"state",26434,"1662.25645",1088,395,5,"0.0149",1590248,"False","False"
31,"2020-07-31",137,"AC",,12,"state",19625,"2194.03669",52,531,10,"0.0271",894470,"False","False"
31,"2020-07-31",146,"AL",,27,"state",59725,"1782.01503",746,1567,13,"0.0262",3351543,"False","False"
31,"2020-07-31",141,"AM",,13,"state",100940,"2398.9273",800,3268,16,"0.0324",4207714,"False","False"
31,"2020-07-31",134,"AP",,16,"state",36468,"4231.74084",196,565,4,"0.0155",861773,"False","False"
31,"2020-07-31",148,"BA",,29,"state",166154,"1112.83955",4524,3463,72,"0.0208",14930634,"False","False"
31,"2020-07-31",138,"CE",,23,"state",174662,"1901.16514",3097,7692,28,44,9187103,"False","False"
31,"2020-07-31",147,"DF",,53,"state",106292,"3479.11018",1850,1469,25,"0.0138",3055149,"False","False"
31,"2020-07-31",149,"ES",,32,"state",83292,"2049.48165",1406,2544,30,"0.0305",4064052,"False","False"
31,"2020-07-31",142,"GO",,52,"state",69249,"973.48156",2350,1677,71,"0.0242",7113540,"False","False"
31,"2020-07-31",134,"MA",,21,"state",120661,"1695.96371",1399,3013,17,25,7114598,"False","False"
31,"2020-07-31",146,"MG",,31,"state",127106,"596.94732",3691,2769,77,"0.0218",21292666,"False","False"
31,"2020-07-31",140,"MS",,50,"state",25739,"916.17623",803,389,13,"0.0151",2809394,"False","False"
31,"2020-07-31",134,"MT",,51,"state",52078,"1476.87892",1540,1842,48,"0.0354",3526220,"False","False"
31,"2020-07-31",136,"PA",,15,"state",156053,"1795.62281",1368,5750,22,"0.0368",8690745,"False","False"
31,"2020-07-31",142,"PB",,25,"state",82794,"2049.72325",1686,1811,26,"0.0219",4039277,"False","False"
31,"2020-07-31",142,"PE",,26,"state",95005,"987.92497",1632,6557,31,69,9616621,"False","False"
31,"2020-07-31",135,"PI",,22,"state",52458,"1598.60795",981,1354,25,"0.0258",3281480,"False","False"
31,"2020-07-31",142,"PR",,41,"state",76112,"660.87573",2624,1920,59,"0.0252",11516840,"False","False"
31,"2020-07-31",149,"RJ",,33,"state",165495,"952.97247",1853,13477,129,"0.0814",17366189,"False","False"
31,"2020-07-31",142,"RN",,24,"state",51700,"1462.86322",1137,1885,102,"0.0365",3534165,"False","False"
31,"2020-07-31",134,"RO",,11,"state",38992,"2170.49085",585,872,8,"0.0224",1796460,"False","False"
31,"2020-07-31",133,"RR",,14,"state",32723,"5184.40828",707,513,8,"0.0157",631181,"False","False"
31,"2020-07-31",144,"RS",,43,"state",66692,583841,219,1876,51,"0.0281",11422973,"False","False"
31,"2020-07-31",142,"SC",,42,"state",84073,"1159.22753",3169,1102,59,"0.0131",7252502,"False","False"
31,"2020-07-31",140,"SE",,28,"state",58713,"2532.01841",1029,1434,26,"0.0244",2318822,"False","False"
31,"2020-07-31",158,"SP",,35,"state",542304,"1171.55285",13298,22997,287,"0.0424",46289333,"False","False"
31,"2020-07-31",136,"TO",,17,"state",25346,"1593.83945",522,390,9,"0.0154",1590248,"False","False"
31,"2020-07-30",136,"AC",,12,"state",19573,"2188.22319",207,521,11,"0.0266",894470,"False","False"
31,"2020-07-30",145,"AL",,27,"state",58979,"1759.75663",855,1554,14,"0.0263",3351543,"False","False"
31,"2020-07-30",140,"AM",,13,"state",100140,"2379.9146",1047,3252,6,"0.0325",4207714,"False","False"
31,"2020-07-30",133,"AP",,16,"state",36272,"4208.99703",299,561,2,"0.0155",861773,"False","False"
31,"2020-07-30",147,"BA",,29,"state",161630,"1082.53943",4296,3391,70,21,14930634,"False","False"
31,"2020-07-30",137,"CE",,23,"state",171565,"1867.45484",2427,7664,16,"0.0447",9187103,"False","False"
31,"2020-07-30",146,"DF",,53,"state",104442,"3418.55667",2100,1444,25,"0.0138",3055149,"False","False"
31,"2020-07-30",148,"ES",,32,"state",81886,"2014.88564",1239,2514,24,"0.0307",4064052,"False","False"
31,"2020-07-30",141,"GO",,52,"state",66899,"940.44597",2649,1606,52,24,7113540,"False","False"
